Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Delivery_Time,Distance_km
HYDRES09DEL03,20,5,3,2,35,4.610365144
BANGRES010DEL01,50,6,1,3,17,10.86826282
HYDRES17DEL03,28,4.8,0,2,43,13.82927367
HYDRES14DEL01,29,4.6,1,2,40,10.7571088
CHENRES16DEL03,27,4.3,0,2,24,4.656945386
ALHRES13DEL03,36,4.9,0,3,20,20.96888933
CHENRES19DEL03,24,4.9,1,3,25,4.657528074
MUMRES08DEL01,36,4,3,2,36,16.82747277
COIMBRES03DEL03,20,4.9,0,3,10,14.0217508
COIMBRES15DEL01,23,2.7,1,3,37,17.13793593
BANGRES16DEL01,32,3.8,3,3,32,10.86621515
MYSRES18DEL01,39,4.8,3,2,17,6.217689735
INDORES15DEL01,21,4.8,2,2,22,10.58659527
BANGRES18DEL01,20,4.7,0,2,22,17.07870639
INDORES19DEL01,28,4.6,2,2,22,16.63577075
JAPRES05DEL03,21,4.7,0,2,15,8.938093975
COIMBRES03DEL03,25,4.6,0,2,14,14.0217508
CHENRES20DEL02,33,5,1,2,16,3.105110395
AGRRES15DEL03,27,4.6,1,2,32,14.15280069
HYDRES01DEL03,37,4.6,2,3,27,13.83077993
CHENRES14DEL03,27,4.9,2,2,20,4.657159782
JAPRES01DEL01,29,4.9,3,2,15,1.489829154
CHENRES010DEL03,37,3.6,3,3,36,13.96953508
SURRES19DEL01,37,3.6,2,2,34,10.64228895
SURRES13DEL01,26,4.7,0,1,25,10.64160478
MUMRES03DEL01,32,4.6,1,2,22,1.529297695
ALHRES20DEL02,31,4.4,2,2,35,11.98343137
KNPRES13DEL02,24,4.1,2,2,15,7.460873304
JAPRES07DEL03,24,4.6,2,3,17,20.86362506
KOLRES18DEL03,23,4.3,1,2,35,13.61959684
RANCHIRES010DEL02,26,4.9,0,2,20,3.018876466
SURRES04DEL02,26,4.9,0,2,16,3.040665363
INDORES09DEL03,30,5,3,1,30,9.075423574
BHPRES02DEL01,20,4.7,2,2,21,6.290134678
SURRES05DEL03,28,4.9,3,2,31,4.560903158
JAPRES11DEL02,39,4.9,2,2,23,2.979626145
RANCHIRES13DEL01,50,6,3,0,32,19070.40811
JAPRES14DEL01,22,5,0,2,28,1.489927164
MUMRES03DEL03,33,4.9,1,3,25,13.7620971
CHENRES08DEL03,23,4.6,3,3,17,4.657195394
HYDRES08DEL03,24,4.7,3,1,19,4.610285666
RANCHIRES09DEL01,34,5,2,2,25,1.509481764
HYDRES08DEL01,39,4.1,0,2,25,1.536802066
VADRES04DEL02,29,4.6,0,3,22,12.58026782
MUMRES04DEL02,24,4.5,2,3,15,19.8756806
SURRES05DEL03,29,4.8,3,3,19,4.560903158
VADRES11DEL02,38,4.6,0,1,25,3.02955974
MYSRES010DEL02,27,4.6,3,3,23,7.77228203
JAPRES11DEL01,30,4.1,1,1,39,16.38504583
HYDRES20DEL02,29,4.6,1,2,29,3.073202406
INDORES16DEL03,34,4.5,3,3,19,4.53765369
COIMBRES03DEL01,33,4.1,0,2,34,10.90598906
JAPRES01DEL01,26,4.7,1,3,41,10.42757536
MYSRES08DEL03,27,4.6,2,2,34,13.99019214
COIMBRES09DEL03,37,4.6,1,2,25,14.02213683
VADRES09DEL02,31,4.6,3,2,38,3.145067435
ALHRES16DEL02,33,4.3,2,2,26,7.490185431
BANGRES04DEL02,29,4.6,2,2,31,12.41960204
MYSRES01DEL01,32,4.7,1,2,16,10.88119753
JAPRES03DEL02,31,4.9,2,3,16,7.448318247
INDORES01DEL01,39,4.7,3,3,15,1.51285344
RANCHIRES06DEL02,29,4.2,0,3,42,12.07411433
HYDRES12DEL01,28,4.6,1,2,25,1.536836907
INDORES14DEL03,30,4.8,1,2,25,13.61080778
BHPRES20DEL01,23,4.9,1,2,27,16.60806671
MUMRES08DEL01,34,4.5,2,2,16,16.82747277
RANCHIRES18DEL01,30,4.5,3,2,47,10.56526286
HYDRES20DEL02,31,4.5,2,2,51,19.97292995
MUMRES02DEL03,24,4.4,0,2,29,4.587794632
GOARES07DEL02,30,5,2,1,24,3.087890467
VADRES02DEL03,37,4.5,2,2,28,9.435201537
HYDRES04DEL02,34,4.7,2,1,15,3.073782598
SURRES20DEL02,26,4.7,3,2,17,3.040863591
RANCHIRES03DEL01,37,4.3,1,2,39,11.00773476
JAPRES14DEL01,36,4.6,3,2,24,1.489927164
PUNERES19DEL01,30,4.4,2,2,25,1.532229189
PUNERES09DEL01,27,4.8,2,2,45,10.72496076
KNPRES03DEL03,26,4.6,3,3,13,20.88781555
ALHRES010DEL02,29,4.6,2,2,32,12.58026782
RANCHIRES05DEL01,21,5,3,3,35,10.56512885
HYDRES20DEL01,28,4.7,2,3,16,1.536621336
PUNERES17DEL01,22,4.9,2,2,12,6.128899375
JAPRES04DEL03,23,4.5,1,3,22,13.4065062
CHENRES07DEL02,37,4.8,0,2,27,12.417116
SURRES03DEL01,27,4.8,2,2,26,6.080882968
SURRES16DEL03,31,4.5,1,3,23,13.68204819
BHPRES03DEL02,38,4.8,0,3,22,19.62844486
CHENRES19DEL02,35,3.8,2,3,43,12.41946441
COIMBRES07DEL02,23,4.9,3,3,23,20.25510294
PUNERES16DEL03,37,4.8,0,3,30,4.596745627
KOCRES11DEL01,28,4.1,0,2,18,1.560606176
LUDHRES15DEL01,37,5,3,3,43,10.25476538
CHENRES06DEL02,28,4.8,0,3,18,12.41779235
MYSRES11DEL02,24,4.8,2,3,11,20.2063449
AGRRES19DEL02,31,4.5,1,2,24,3.145067435
HYDRES05DEL02,34,4.6,3,2,26,3.07359974
COIMBRES16DEL01,33,4.6,3,3,25,6.23230338
MUMRES03DEL01,20,4.5,1,2,28,1.529297695
MUMRES13DEL01,23,4.7,1,3,19,1.529497221
HYDRES06DEL01,32,4.9,0,1,29,16.90182827
DEHRES12DEL03,26,4.8,1,2,28,9.435201537
PUNERES18DEL02,31,4.7,0,2,15,3.064002957
INDORES11DEL02,35,4.8,1,2,15,3.02508633
HYDRES15DEL02,37,4.8,3,1,28,7.683177078
VADRES18DEL02,28,4.5,0,3,20,12.58026782
AGRRES12DEL02,24,5,1,2,38,11.90478035
DEHRES010DEL03,26,5,0,2,28,13.21730198
BANGRES11DEL01,39,5,1,2,25,6.210605364
VADRES010DEL02,37,4.7,2,2,39,19.68840741
PUNERES04DEL03,22,4.8,3,3,29,9.193520994
PUNERES01DEL01,29,4.8,1,3,16,1.532126285
SURRES06DEL02,25,4.7,1,3,25,19.76017824
VADRES12DEL03,22,4.6,3,2,24,4.717601092
VADRES13DEL02,30,4.5,2,2,27,3.029538309
PUNERES09DEL03,31,4.7,1,2,34,9.192951167
BANGRES08DEL03,24,4.7,0,3,26,9.316238099
SURRES14DEL01,20,4.7,3,3,18,1.520431948
JAPRES01DEL02,36,4.2,3,2,46,19.36321161
DEHRES15DEL01,36,4.2,2,2,44,11.00773476
INDORES04DEL03,22,4.7,1,2,29,9.074573554
BANGRES04DEL01,36,4.8,1,1,16,6.210045163
INDORES20DEL01,24,4.8,1,3,10,6.050355981
PUNERES11DEL02,39,4.8,3,2,10,3.064510471
DEHRES01DEL01,39,4.9,2,3,28,1.572533729
CHENRES18DEL01,32,4.8,1,2,29,10.86723295
SURRES11DEL01,26,4.8,3,2,22,10.64201886
PUNERES09DEL01,25,5,1,2,21,1.53226479
BHPRES03DEL01,38,4.9,3,3,22,6.040455612
RANCHIRES010DEL02,27,4.6,2,3,25,3.018876466
KOLRES04DEL01,33,4.2,1,2,31,6.054279823
CHENRES04DEL01,28,4.6,3,3,41,17.07478649
KOCRES05DEL01,27,5,0,3,14,1.56069164
BHPRES010DEL02,23,4.7,2,3,25,7.549092418
COIMBRES12DEL01,26,4.9,3,3,20,6.232403352
PUNERES04DEL03,31,4.4,2,2,34,4.596951629
MUMRES06DEL02,25,4.1,3,3,31,19.88701284
VADRES14DEL02,34,4.6,1,2,29,12.11689585
SURRES20DEL02,36,4.2,2,2,22,3.040863591
BANGRES15DEL02,29,4.7,1,3,10,20.18105914
MYSRES01DEL01,22,4.8,3,2,21,1.554543734
RANCHIRES19DEL02,39,4.8,0,2,17,7.547357671
MUMRES04DEL02,26,4.3,2,2,34,3.058281575
RANCHIRES02DEL01,29,4.9,3,3,18,11.00773476
VADRES12DEL02,21,4.7,2,2,10,7.862668167
KOCRES15DEL03,33,4.7,2,2,15,9.36298934
COIMBRES14DEL03,33,3.6,0,2,34,14.02225308
MUMRES16DEL01,24,5,0,2,26,1.529751879
PUNERES07DEL03,29,4.9,3,3,36,13.78845436
SURRES02DEL02,27,4.9,1,3,22,7.600990561
KNPRES20DEL01,21,4,3,2,32,16.4127468
PUNERES09DEL01,31,4.6,0,2,28,6.128804224
AGRRES04DEL02,29,4.7,0,3,18,19.34098355
AURGRES18DEL01,30,4.2,2,3,35,16.78719178
CHENRES09DEL02,26,4.5,1,2,18,7.761498257
MUMRES17DEL02,36,4.5,0,3,25,7.64828048
MUMRES07DEL03,25,4.6,0,2,17,4.589499486
BHPRES11DEL02,29,5,3,2,32,19.62716787
AURGRES17DEL02,26,4.8,1,2,25,4434.919719
RANCHIRES06DEL02,33,4.9,1,2,32,7.546712475
VADRES14DEL03,35,5,0,2,36,13.63128208
CHENRES11DEL01,38,3.6,1,3,34,17.07362495
MUMRES07DEL02,22,4.1,0,2,26,3.059709961
KOCRES17DEL03,25,4.7,1,2,23,9.363950448
CHENRES05DEL02,34,4.8,3,3,27,3.104605954
SURRES16DEL02,39,4.7,3,3,26,12.16201226
MUMRES05DEL03,31,4.7,3,1,43,13.77373766
BANGRES03DEL01,33,4.9,3,3,31,6.210060323
MYSRES08DEL02,25,4.6,1,3,25,20.20729969
CHENRES13DEL01,24,4.5,1,3,23,17.07487962
MYSRES03DEL03,36,4.9,3,3,27,9.327028547
SURRES02DEL02,25,4.7,2,2,19,7.600990561
VADRES14DEL01,31,4,1,3,41,16.65990379
INDORES05DEL02,31,4.7,1,3,15,3.025332706
PUNERES01DEL02,35,4.1,1,3,31,3.064210028
JAPRES12DEL03,37,4.9,1,3,24,4.469352053
VADRES01DEL02,25,4.6,3,2,19,12.11704437
RANCHIRES19DEL01,27,4.9,2,2,12,6.037990253
COIMBRES19DEL01,32,4.6,2,2,25,1.558083864
PUNERES18DEL01,37,4.9,0,2,51,10.72326417
CHENRES010DEL01,38,4.6,3,3,23,10.86540915
RANCHIRES09DEL01,23,4.8,1,3,13,6.037614687
SURRES19DEL01,38,4.3,0,2,26,1.520470456
MYSRES17DEL01,20,4.9,2,3,22,6.217824018
BANGRES20DEL01,20,4.6,2,3,22,1.552582082
MUMRES17DEL02,31,4.6,3,2,45,19.88325155
CHENRES15DEL02,33,4.5,0,2,26,3.104803711
VADRES02DEL02,29,4.6,0,3,13,20.44292976
MYSRES13DEL01,33,4.9,1,3,17,6.218002349
RANCHIRES02DEL02,38,4.5,3,2,29,7.862668167
GOARES04DEL03,39,4.4,1,3,33,9.263056833
BANGRES03DEL03,28,4,2,2,29,9.31490749
AURGRES20DEL03,29,4.7,3,2,19,4.717601092
CHENRES06DEL02,37,3.8,0,2,34,12.41779235
JAPRES01DEL03,23,4.8,3,2,30,13.40635546
INDORES20DEL01,39,4.9,3,2,25,6.050355981
AURGRES08DEL01,35,4.9,1,3,30,16.78780446
JAPRES03DEL01,26,4.5,1,3,18,5.958771663
INDORES05DEL02,28,5,3,3,15,7.562950099
VADRES13DEL02,36,4.7,2,2,21,19.68841341
CHENRES03DEL02,27,4.7,1,1,25,12.41687169
COIMBRES20DEL02,31,4.9,1,3,25,7.790525267
MUMRES08DEL02,35,4.5,1,2,28,7.649506318
KNPRES14DEL02,39,4.6,1,2,27,11.93753738
CHENRES010DEL02,33,5,3,1,33,7.761160094
INDORES20DEL02,23,4.6,3,3,16,3.025279772
RANCHIRES11DEL02,25,3.1,3,3,44,12.07405638
BANGRES16DEL02,37,4.7,0,2,19,3.104785918
CHENRES16DEL03,28,4.6,1,2,23,13.97000799
SURRES11DEL01,27,4.9,2,3,21,6.081440797
SURRES02DEL02,39,4.8,0,2,36,7.600990561
PUNERES11DEL01,38,4.9,0,2,24,6.128850979
CHENRES01DEL01,29,4.3,2,2,26,1.552479637
GOARES09DEL01,35,4.6,3,2,26,10.81345475
HYDRES06DEL02,25,5,0,2,25,3.073422259
JAPRES14DEL01,25,4.8,2,2,26,10.42826203
BHPRES02DEL03,30,4.7,3,3,28,9.435201537
RANCHIRES02DEL01,35,4.8,0,2,22,17.29786575
SURRES05DEL01,29,4.6,2,2,33,10.64143696
BHPRES12DEL01,34,4.1,0,2,37,11.00773476
HYDRES010DEL02,33,5,1,2,35,12.29361122
BHPRES09DEL01,38,4.7,1,2,19,1.572533729
SURRES18DEL03,33,4.1,2,2,32,9.122100806
RANCHIRES13DEL02,37,4.7,1,3,16,3.018662292
JAPRES16DEL02,21,4.7,0,1,24,7.450185408
JAPRES20DEL01,38,4.6,2,3,46,10.4254751
CHENRES06DEL02,21,4.7,1,3,21,20.17791304
JAPRES07DEL01,31,4.2,3,2,31,10.43324261
AGRRES01DEL01,29,4.6,0,2,32,1.48832422
BHPRES01DEL02,29,4.8,2,3,11,12.08019618
HYDRES14DEL01,20,4.9,3,2,19,1.53685038
COIMBRES06DEL02,34,4.7,2,3,19,12.46396243
BHPRES010DEL01,20,4.9,0,2,37,16.60628778
HYDRES06DEL01,32,4.6,2,2,51,10.75627345
CHENRES19DEL01,22,4.7,3,1,23,6.209976451
CHENRES05DEL03,20,5,3,2,18,9.313449926
BHPRES14DEL03,38,5,1,2,32,4.717601092
PUNERES18DEL03,24,4.8,2,2,16,9.1914973
RANCHIRES16DEL01,27,4.6,1,2,24,6.037193175
RANCHIRES18DEL01,22,4.7,0,3,31,10.56526286
BANGRES19DEL03,28,4.1,1,2,36,4.658182488
KNPRES16DEL03,36,4.4,2,2,41,13.42847736
AURGRES04DEL03,23,4.7,1,2,22,9.157673043
RANCHIRES05DEL03,34,4.8,2,3,25,9.055981118
VADRES17DEL03,38,4.8,1,3,22,9.435201537
PUNERES19DEL01,33,5,2,3,19,16.85137103
MUMRES13DEL02,31,3.9,0,3,40,19.88004074
INDORES07DEL02,26,4.6,3,2,25,3.025377322
COIMBRES09DEL02,27,4.6,0,3,25,20.25351813
COIMBRES19DEL02,32,4.5,0,3,33,20.25305421
BANGRES13DEL01,29,4.6,1,2,25,6.21058961
MYSRES15DEL02,28,4.1,2,2,29,3.108820918
ALHRES12DEL03,29,4.6,3,2,48,13.4816473
COIMBRES13DEL02,30,3.6,2,2,32,12.46432955
PUNERES14DEL01,36,3.7,2,3,42,10.72556608
MUMRES18DEL03,37,4.6,2,2,25,13.76661691
ALHRES05DEL02,24,4.9,2,2,18,11.98329748
MYSRES18DEL03,24,4.8,0,1,27,9.326360257
KOLRES010DEL03,20,4.6,3,2,25,5019.120579
HYDRES15DEL01,37,4.6,2,2,16,10.75616591
PUNERES19DEL02,24,4.8,3,2,44,12.25607645
SURRES06DEL03,38,4.7,1,3,31,9.121089775
VADRES010DEL01,36,4.6,1,2,37,16.65997406
JAPRES08DEL02,36,3.7,1,3,39,11.91675726
COIMBRES14DEL01,39,4.3,0,2,29,1.558132234
CHENRES18DEL01,22,4.8,2,2,14,1.552553317
BHPRES11DEL01,20,5,2,2,16,16.60817542
RANCHIRES15DEL01,39,5,3,2,26,6.037225392
VADRES20DEL03,38,4.8,0,3,23,4.544215521
HYDRES19DEL01,32,4.9,1,3,26,10.75618598
CHENRES04DEL02,34,4.5,2,3,29,12.41839474
VADRES14DEL02,34,5,1,2,26,3.029524634
JAPRES20DEL03,26,4.5,3,3,29,20.84807401
RANCHIRES20DEL01,29,4.6,1,2,28,6.03661025
INDORES06DEL01,29,4.6,1,2,23,6.050438649
KOCRES18DEL03,21,4.6,2,3,19,9.363987777
MYSRES01DEL03,37,4,2,2,32,9.326827803
VADRES06DEL01,24,4.9,2,2,26,10.60241776
INDORES15DEL02,29,4.8,2,3,31,19.65882872
PUNERES14DEL02,29,4.6,1,2,21,19.91724842
VADRES20DEL01,30,5,1,2,36,16.6599173
MUMRES19DEL01,25,4.4,3,2,25,1.529622755
BHPRES04DEL01,30,3.5,2,2,32,10.57131545
KNPRES17DEL01,25,4.8,3,2,28,5.968779676
BANGRES09DEL02,29,4.6,1,3,19,12.42072862
PUNERES14DEL01,36,4.7,0,3,33,6.129149864
AGRRES17DEL02,25,5,3,1,12,7.441146337
PUNERES19DEL02,21,4.3,0,2,22,3.064335146
MYSRES16DEL01,35,4.9,3,1,28,17.098197
CHENRES010DEL01,36,4.7,2,3,39,17.07353769
JAPRES13DEL03,21,5,3,2,11,4.470346734
VADRES05DEL01,21,4.8,1,2,16,6.058870516
HYDRES01DEL01,21,4.6,2,2,38,16.90384389
MUMRES02DEL03,30,4.6,0,2,49,13.762197
MYSRES07DEL01,21,4.6,0,2,28,10.88090531
MUMRES11DEL02,29,4.8,2,2,31,12.24118114
MYSRES17DEL01,36,4.5,0,3,27,10.88088712
CHENRES11DEL01,35,4,0,2,32,6.209021102
ALHRES12DEL01,38,4.8,3,3,27,5.992403045
BANGRES15DEL02,27,4.6,1,1,17,20.18105914
JAPRES010DEL01,22,4.7,0,2,14,5.958586131
MUMRES17DEL01,29,4.6,2,2,44,10.70728639
CHENRES010DEL02,25,4.7,0,2,15,20.17741679
PUNERES08DEL01,20,4.7,3,2,21,10.72503464
INDORES19DEL01,29,4,0,3,34,16.63577075
MYSRES17DEL03,26,4.8,1,2,15,9.326561838
MUMRES07DEL01,20,4.9,1,2,12,1.529876791
VADRES20DEL03,30,4.6,0,3,26,13.63129313
HYDRES11DEL02,20,4.9,2,2,22,3.073626732
SURRES19DEL02,26,4.7,3,2,17,19.76238226
CHENRES08DEL01,39,4.1,3,2,32,6.209532714
BHPRES04DEL03,24,4.9,1,2,23,4.530874476
DEHRES16DEL02,39,4.8,1,2,24,2.937443362
HYDRES16DEL01,30,4.6,1,2,23,1.536791769
KOLRES12DEL02,29,4.9,3,2,26,12.10725092
SURRES02DEL01,20,4.9,0,3,16,1.520293869
BANGRES01DEL01,25,5,2,2,23,10.86826312
COIMBRES06DEL02,33,4.6,3,2,20,20.25308887
JAPRES01DEL01,30,4.9,3,3,29,10.42757536
JAPRES19DEL01,28,4.8,3,3,12,10.4272257
JAPRES06DEL01,27,4,1,3,37,10.4272994
COIMBRES08DEL01,36,4.1,0,3,34,17.13807459
AURGRES01DEL02,24,4.6,2,2,20,12.20986413
HYDRES01DEL02,29,4.5,3,2,11,7.684168603
RANCHIRES08DEL01,38,4.5,0,2,25,10.56517921
MYSRES03DEL03,22,4.6,1,2,19,4.663644607
COIMBRES09DEL02,38,5,1,3,27,20.25351813
BANGRES19DEL03,23,4.8,1,2,21,9.316091865
HYDRES03DEL01,31,4.8,0,2,15,10.75720471
BANGRES15DEL03,30,4.6,2,3,18,4.657625567
JAPRES11DEL03,23,4.7,2,2,37,13.40647397
PUNERES010DEL03,30,4.9,3,3,20,13.78874729
BHPRES03DEL02,35,4.6,1,2,31,7.550439932
RANCHIRES02DEL01,30,4.7,1,2,22,11.00773476
RANCHIRES010DEL01,28,4.8,2,2,21,16.60124015
INDORES17DEL01,38,3.9,0,3,41,10.58648462
MUMRES06DEL02,29,4.6,1,2,41,12.23903553
COIMBRES13DEL03,28,4.7,0,2,21,4.674318854
RANCHIRES06DEL02,33,4,2,2,33,3.018841259
JAPRES13DEL02,34,4.8,1,1,11,7.450285846
JAPRES13DEL01,38,5,3,2,41,10.42999111
KOLRES09DEL01,36,4.9,2,1,28,1.513765055
BHPRES14DEL01,28,4.8,3,3,11,1.572533729
BANGRES04DEL02,21,4.8,3,2,27,7.762480219
MUMRES05DEL01,34,4.6,0,2,36,10.71321076
KOCRES03DEL01,25,4.8,3,3,15,1.560573479
PUNERES16DEL02,34,4.7,1,3,30,7.660895664
ALHRES20DEL02,34,4.1,2,2,33,7.4900646
BANGRES16DEL03,29,4.8,3,2,17,4.657133019
PUNERES01DEL01,22,4.3,3,2,27,1.532126285
CHENRES17DEL02,25,4.6,2,1,16,7.761486238
JAPRES09DEL03,29,4.6,3,2,35,13.40602948
KOCRES12DEL01,35,3.6,1,3,31,17.16584227
KOCRES08DEL02,35,4.5,2,2,35,20.28668721
COIMBRES20DEL03,30,3.5,2,3,38,14.02247679
PUNERES03DEL02,35,4.8,1,3,26,19.91513566
JAPRES15DEL02,21,4.5,3,2,25,7.448970152
RANCHIRES18DEL03,36,4.7,0,3,38,13.58344006
MYSRES14DEL02,20,5,1,3,23,3.145067435
SURRES010DEL02,33,4.8,3,2,26,7.60136267
BANGRES12DEL01,22,4.7,2,2,11,1.552681314
MYSRES06DEL02,29,4.7,2,2,26,7.77224172
CHENRES06DEL03,30,4.6,2,2,25,4.656902198
MYSRES18DEL01,27,4.7,1,2,41,10.88065185
COIMBRES01DEL02,37,3.7,3,3,41,20.25325805
VADRES05DEL03,22,4.7,1,1,18,9.088005114
AURGRES05DEL02,27,4.6,2,3,13,7.631520638
BHPRES09DEL02,35,4.6,3,2,38,7.862668167
COIMBRES14DEL02,30,4.6,2,3,49,12.4643293
LUDHRES20DEL03,29,4.7,3,2,30,6875.388718
RANCHIRES05DEL01,38,4.1,3,2,35,16.60119759
MUMRES06DEL01,20,5,3,2,30,1.530032024
HYDRES010DEL01,27,4.9,2,2,19,1.536842088
KOCRES010DEL01,38,4.9,3,3,38,1.560538156
LUDHRES15DEL01,20,4.5,3,3,11,1.465161362
MYSRES09DEL02,24,4.9,0,2,16,20.20634607
MYSRES08DEL01,31,5,2,2,28,1.554581663
CHENRES20DEL03,36,4.1,1,3,33,13.97203603
MUMRES18DEL02,32,5,1,2,23,12.23716788
COIMBRES06DEL01,27,4.6,2,2,20,17.13751702
JAPRES02DEL03,36,4.4,3,3,34,20.85154469
PUNERES03DEL03,23,4.8,3,2,41,13.78816948
BANGRES09DEL01,25,4.7,1,2,11,1.552697444
DEHRES13DEL03,37,4.4,0,3,35,13.21510018
PUNERES02DEL01,31,4.8,1,1,15,6.128551258
DEHRES12DEL02,32,4,0,2,35,12.58026782
VADRES11DEL02,20,3.2,3,3,42,12.11703643
RANCHIRES03DEL03,20,4.9,1,2,23,14.15280069
SURRES17DEL02,21,4.5,0,2,24,19.76238848
BANGRES13DEL01,26,4.5,2,2,43,10.86821252
PUNERES19DEL02,37,3.5,0,3,35,19.91468697
DEHRES11DEL02,21,4.5,2,3,24,7.862668167
BANGRES09DEL01,25,4.2,0,3,43,10.86824407
COIMBRES15DEL01,26,4.8,2,1,30,10.90632462
INDORES13DEL01,22,4.9,2,1,29,16.63579806
INDORES04DEL01,25,5,2,2,30,10.58682403
DEHRES03DEL03,39,4.7,1,1,28,8.811839532
MUMRES17DEL01,26,4.3,3,2,25,1.529743512
INDORES06DEL02,25,4.9,2,3,15,12.10006242
JAPRES17DEL01,27,4.5,0,2,25,10.4281027
BHPRES20DEL01,26,4.5,0,2,24,6.040023857
SURRES11DEL03,28,4.7,1,3,15,9.121874081
BANGRES15DEL03,23,5,2,2,19,9.314976789
SURRES01DEL01,24,4.5,0,2,19,1.520294682
MUMRES17DEL01,32,4.9,0,1,17,10.70728639
CHENRES06DEL01,23,4.7,1,2,20,1.552331353
MUMRES19DEL02,24,4.7,3,3,18,3.059363455
MUMRES09DEL03,21,4.5,3,3,29,4.590771505
CHENRES08DEL03,21,4.9,3,3,26,9.314115495
INDORES17DEL02,33,4.5,0,2,35,12.0987149
HYDRES20DEL02,34,4.8,0,2,21,3.073202406
INDORES18DEL02,35,4.2,1,3,37,19.65916037
RANCHIRES03DEL01,38,4.5,3,3,36,17.29786575
PUNERES09DEL02,38,3.8,0,3,41,12.25692775
VADRES07DEL03,32,4.7,0,1,22,9.435201537
HYDRES11DEL03,31,4.7,2,3,18,4.610379844
ALHRES13DEL01,21,4.6,3,3,21,10.48581801
BHPRES01DEL03,32,4.7,2,3,30,4.530462395
MUMRES01DEL02,35,4.7,3,3,11,3.059402877
ALHRES04DEL02,24,4.7,0,3,28,20.44292976
BANGRES11DEL01,21,4.8,1,2,24,1.55269688
KOLRES08DEL01,28,4.7,2,3,25,5020.002982
BANGRES010DEL01,26,4.9,0,1,22,6.210618323
CHENRES14DEL01,27,4.6,2,2,32,6.209485214
CHENRES17DEL02,33,4.5,0,2,27,7.761486238
PUNERES010DEL03,29,4.6,1,2,24,4.596632042
RANCHIRES010DEL02,23,4.8,3,2,21,12.07425531
PUNERES14DEL02,33,4.7,3,2,36,12.2576197
PUNERES09DEL01,36,4.9,2,2,29,6.128804224
COIMBRES17DEL02,34,4.6,2,2,28,7.790109179
INDORES19DEL02,36,4.7,1,2,15,7.56247889
HYDRES17DEL02,24,4.7,0,2,21,7.683332672
JAPRES11DEL02,34,4.2,2,1,31,19.36338289
AGRRES11DEL03,29,4.6,3,2,17,4.464766879
COIMBRES06DEL02,21,4.4,0,2,16,7.790172211
HYDRES05DEL01,28,4.8,0,2,18,1.53681995
BANGRES12DEL02,25,5,2,1,27,12.42059925
LUDHRES05DEL03,31,3.2,1,2,33,20.50579892
ALHRES01DEL01,24,4.6,3,2,26,5.992164713
SURRES14DEL01,26,4.7,1,1,10,1.520431948
PUNERES17DEL01,31,4.3,3,3,36,10.7251274
VADRES03DEL03,31,4.3,2,2,31,9.087720328
JAPRES15DEL02,23,4.8,0,1,16,7.448970152
HYDRES01DEL02,26,4.2,1,2,16,7.684168603
SURRES010DEL01,20,4.5,3,2,19,16.72141633
SURRES05DEL01,32,4.7,1,3,28,1.520348893
CHENRES15DEL01,29,4.6,2,3,32,6.209485129
JAPRES04DEL01,22,4.7,0,2,28,16.38508524
BANGRES01DEL02,39,4.4,0,3,33,20.18272867
PUNERES15DEL03,39,3.9,0,2,33,13.7850272
BANGRES17DEL01,23,4.7,3,2,24,6.210141145
ALHRES15DEL03,29,4.9,3,2,11,4.494287589
INDORES13DEL02,36,4.8,0,2,30,7.562491289
PUNERES01DEL02,37,4.4,2,3,36,12.25581781
INDORES20DEL02,35,4.7,0,3,42,12.09989696
HYDRES010DEL03,23,5,1,3,18,9.220449826
SURRES15DEL02,22,4.2,2,2,22,7.601614738
MUMRES07DEL01,30,4.9,1,2,45,10.70822067
INDORES03DEL03,32,4.7,3,3,19,9.074628632
VADRES05DEL03,20,4.1,0,2,37,13.63133066
AURGRES20DEL01,21,4.9,3,1,24,17.29786575
AGRRES01DEL02,33,4.5,2,2,22,19.34361316
PUNERES03DEL02,36,4.6,0,2,24,12.25632113
SURRES02DEL02,31,4.1,3,3,38,3.040539883
CHENRES17DEL02,37,3.7,2,3,31,20.17826724
KOLRES16DEL01,20,4.9,2,3,25,6.054271782
BANGRES11DEL02,26,4.8,1,3,21,20.18268586
JAPRES13DEL03,23,4.8,2,3,27,13.40946234
SURRES06DEL03,33,4.8,2,3,25,4.560760431
HYDRES17DEL02,24,4.7,2,2,13,3.07345376
PUNERES16DEL01,37,4.7,2,3,16,16.85256547
MUMRES11DEL03,36,4.5,2,3,29,13.77113289
CHENRES14DEL02,29,4.6,1,2,13,7.761780026
INDORES16DEL01,24,4.6,1,2,22,16.63582055
PUNERES20DEL02,20,4.9,1,3,16,3.064009456
LUDHRES08DEL02,36,4.7,0,1,27,11.71945061
KOLRES17DEL03,28,4.6,1,2,18,9.080187332
BHPRES14DEL02,24,4.8,3,3,27,12.58026782
BANGRES17DEL01,37,4.9,2,3,30,17.07671298
JAPRES16DEL02,28,4.8,2,3,15,7.450185408
RANCHIRES08DEL02,38,4.6,0,2,22,12.07428195
INDORES09DEL02,38,4.6,3,1,26,7.562980272
COIMBRES06DEL01,33,4.5,0,3,26,17.13751702
SURRES16DEL01,34,4.8,0,3,43,16.72197605
CHENRES06DEL01,35,3.6,2,3,38,17.07395729
